,Example_Mi2
FLJ20021,2.8939212272784456
FLJ23867,1.1522540806535693
FLJ32255,1.2862449941731795
FLJ41941,1.980381174771025
FLJ42351,0.38039002919516507
FLJ44635,4.270683580481443
FLJ46906,1.1911147962166988
FLNA,3.8314382344932585
FLNB,1.8090364062075759
FLNC,7.745120811660948
FLOT1,5.617999121034319
FLRT2,2.932795634435895
FLT3LG,1.8036114131859917
FLT4,1.4026444671328817
FLVCR1_AS1,0.9960186584191896
FLVCR2,1.6302909787270174
FLYWCH1,3.675866687681888
FLYWCH2,3.743839142129585
FMNL1,2.2957265330428736
FMNL2,2.4400475752129953
FMO1,1.1718996143571068
FMO2,2.0423458376355463
FMO3,1.8541952756948907
FMOD,3.1894069583553555
FMR1,2.258305107468147
FN1,1.8791349940965836
FN3K,3.4176158507551353
FN3KRP,2.502234987537172
FNBP1,3.242629800767421
FNBP1L,1.7752994671228455
FNDC1,1.8318518092510254
FNDC3A,1.4932536699592338
FNDC3B,1.9752698739214054
FNDC4,2.173427866233826
FNDC5,5.069030608739518
FNIP1,1.9427869572663072
FNIP2,1.4551023857090817
FNTA,4.52702920984116
FNTB,0.7467233860890375
FOCAD_AS1,0.3930062925336229
FOLR1,0.6705090949782414
FOLR2,3.7958377658828057
FOPNL,3.876973300403664
FOS,6.981424330095653
FOSB,2.200874880431562
FOSL1,1.8089554342520642
FOSL2,3.175527982246921
FOXC1,1.887933312380869
FOXD1,0.6479964587481185
FOXD3_AS1,0.745021440707189
FOXF2,0.9401729294411507
FOXJ3,2.4464861793392614
FOXM1,1.254308028992867
FOXN2,2.1417212260438876
FOXN3,2.742957329756466
FOXN3_AS1,0.8531297631700435
FOXO1,3.3772230905157987
FOXO3,2.014014313400574
FOXO3B,2.1615908393862715
FOXO4,3.14560808343565
FOXO6,2.865788911483863
FOXP1,2.0839600276564303
FOXP4,0.710968752364372
FOXRED1,2.326058139771238
FOXS1,1.8261056955255663
FPGS,3.891804673809101
FPR1,1.447871549638637
FPR2,0.5606587824481246
FPR3,2.5457445981082616
FRAT2,2.3266317450240006
FRG1,0.3051082485286759
FRMD3,1.621599016606172
FRMD4B,1.2845870824120815
FRMD6,1.730023520002657
FRMD8,1.946459919782071
FRS3,2.506669937597933
FRZB,2.9893563890211734
FSCN1,3.724593955373454
FSD1L,1.43173095801522
FSD2,2.747996805292928
FST,2.050600881885543
FSTL1,5.684442232520848
FSTL3,2.9522975923598618
FTCDNL1,1.3102931033877494
FTH1,8.977058956903686
FTH1P3,5.990881956787908
FTL,9.462940052273039
FTSJ1,2.294724652254233
FTSJ3,2.8558079808234855
FTX,0.7528340500665499
FUCA1,3.1137070955193664
FUCA2,2.847467467646352
FUNDC1,2.8422967442401212
FUNDC2P2,2.2446294837550913
FUOM,1.7551680997905088
FURIN,2.815141028287068
FUS,2.913836463504252
FUT11,1.2563592589753882
FUZ,2.1617353582426855
FXR1,4.720617966790459
FXR2,3.8323804844932963
FXYD1,0.7895500748903559
FXYD5,2.838584948823309
FXYD6,4.156165643727953
FXYD7,1.2693041198534865
FYB,0.8805120508293676
FYCO1,4.761117335258759
FYN,1.4800614180028995
FYTTD1,5.257725775946281
FZD1,2.254112946178969
FZD10,1.2239600205588785
FZD10_AS1,1.0278174729584428
FZD2,1.1005746272777288
FZD4,3.260957122886911
FZD6,1.3364047042552765
FZD7,3.0274326533457843
FZD8,2.5060328868770454
FZD9,2.5878733813095662
FZR1,2.447219996095702
G0S2,6.628997437168712
G3BP1,4.331888171660946
G3BP2,4.27564149487109
G6PC3,3.816792056329156
G6PD,2.0165154976780446
GAA,2.9930911320025113
GAB1,1.5323497401017043
GAB2,1.7564204579309943
GABARAPL1,5.377687249955187
GABBR1,2.1889987603389383
GABPA,2.0487321082038643
GABPB1,1.7989450065536097
GABPB1_AS1,1.4004479278430193
GABRE,1.4740746477207929
GADD45A,5.5798863032126835
GADD45B,4.997551014678173
GADD45G,5.0067641316207325
GADD45GIP1,6.997738125181118
GADL1,2.2096430414785164
GAK,2.4783978451269393
GAL,0.8473731278650557
GAL3ST4,2.098954498035375
GALC,1.8720444028894347
GALE,1.7013866682951395
GALM,2.9005092604121647
GALNS,2.2677697765384917
GALNT10,2.23427168681553
GALNT11,3.4305495703811215
GALNT15,1.458041695980019
GALNT16,1.3597682022564397
GALNT18,2.035649661230032
GALNT2,3.03907262606933
GALNT7,1.435433323249372
GALT,3.03087156895512
GAMT,7.3164601377846425
GANAB,2.0818706570882757
GANC,2.6108305246128456
GAPDH,11.579407949467749
GAPVD1,2.3373889814873303
GAR1,1.5454815498290466
GARS,3.584602243212952
GART,2.1285365892397543
GAS1,3.315217404895667
GAS2,1.4060561687586737
GAS2L1,2.9167810983071876
GAS5,3.7720107880472664
GAS6,5.39979378764065
GAS6_AS1,0.9109232625256485
GAS7,1.8417467726754178
GAS8,2.309584884017937
GATA2,1.8974429978699112
GATA3,1.0158366430587409
GATAD1,2.2666595996126855
GATAD2A,3.166165521072695
GATC,0.9993472633385914
GATM,3.3432233877448314
GATS,4.041440359594505
GATSL3,1.3414710464169313
GBA,1.3780910749068849
GBA2,3.6713901787202783
GBAS,4.08778986339357
GBAT2,0.5301150105326891
GBE1,3.894844515228574
GBF1,3.107680774356534
GBGT1,1.3870053974541057
GBP1,3.3959097652648707
GBP1P1,1.0526535686142466
GBP2,3.886396937634594
GBP3,2.1605910825615453
GBP4,2.3635361471097074
GBP5,1.1912922054928117
GBP6,0.08960717847646264
GBX1,1.2469983544606138
GCA,1.7142969956754042
GCAT,2.006330382032474
GCC2,0.8713871737975335
GCDH,2.3285235879031565
GCH1,1.4813092299838333
GCHFR,1.4007577505260118
GCLM,2.1635074954005
GCOM1,1.5989082769182337
GCSH,1.9363480171235907
GCSHP3,3.7855887959332333
GDA,0.9317196477016926
GDF10,1.0541517791184571
GDF11,2.1734358910372915
GDF15,2.9889691718282565
GDI1,5.177439557503562
GDI2,5.215886248948374
GDNF,2.1579942689316174
GDPD3,0.9037824951736995
GDPD5,1.985867298212977
GEM,2.070533064013873
GEMIN2,1.9646231215622636
GEMIN6,3.0521456598625605
GEMIN7,2.547675535523526
GET4,4.380048853986669
GFER,3.0782198235349925
GFM1,3.2776194860944257
GFM2,2.5525626031540134
GFOD1,1.074452308203288
GFOD2,2.112258191637729
GFPT1,2.0851919774289405
GFPT2,2.158624892131394
GFRA1,1.4618207155407228
GFRA2,0.3946137952657964
GGA1,2.032797803063008
GGA3,3.0871974007006657
GGACT,1.0640766245274922
GGCT,3.341325364201707
GGCX,0.4628539549595622
GGH,1.3474265865946393
GGPS1,3.6213644615863614
GGT5,2.2619627621916636
GGT7,3.0044803322722213
GGTA1P,1.734395942201403
GHDC,2.1562049165177233
GHR,2.238802776798433
GIGYF1,3.1284963446161074
GIGYF2,2.522320067445824
GIMAP1,2.222030680717414
GIMAP1_GIMAP5,1.3518475734141264
GIMAP2,2.545985343502954
GIMAP4,4.508944043288344
GIMAP5,2.6071139768624105
GIMAP6,2.8725138324654655
GIMAP7,4.495534834480215
GIMAP8,2.7052016048700596
GINM1,3.020002842648347
GIPC1,4.655309821956494
GIPC3,1.256874385905398
GIT1,3.465171715852419
GIT2,2.975790923381888
GJA1,3.386159960561375
GJA4,3.5505153626388695
GJA5,1.2354777458098682
GJA9_MYCBP,1.4125069946004152
GJD3,1.8663568846382885
GJD4,0.383108170856303
GKAP1,2.5410792402273867
GLA,2.1504599738356114
GLB1,1.5233487672467496
GLI4,3.236641252231309
GLIPR1,2.540766610774852
GLIPR2,2.2061553559413807
GLIS2,2.2092286400632237
GLMP,2.909193103265915
GLRX,3.080210279068768
GLRX2,3.061473335338701
GLRX3,3.4321718301388233
GLS,3.305577046277555
GLT1D1,2.2723943505285265
GLT8D1,2.980177799099396
GLT8D2,1.992129150609375
GLTSCR1,2.2998095635895317
GLTSCR2,4.654112652884901
GLUD2,2.181721393803925
GLUL,2.804780708330467
GLYR1,2.3911462505358894
GM2A,2.4558455879792622
GMDS,1.217489383304779
GMFB,2.194951366978608
GMFG,2.048409603859609
GMIP,1.4329057149604338
GMNN,1.2674375776859954
GMPPA,2.507089653979465
GMPPB,1.6603546811528815
GMPR,6.168642745752885
GMPR2,2.616160712317312
GNA12,0.9428843754248469
GNA13,1.1810024567554163
GNA14,1.097463440198808
GNA15,1.0042319155391615
GNAI1,1.663287731815457
GNAI2,6.139193694601375
GNAI3,2.578321146833669
GNAL,1.6954301193639418
GNAQ,2.575879274880703
GNAS,8.556550011054291
GNB1,5.171218281866741
GNB1L,1.1137356119748354
GNB2,5.803064939799194
GNB2L1,7.2107433254820625
GNB4,1.8424330216542169
GNG10,3.217298348740182
GNG11,5.146260897303876
GNG12,3.0705076033391108
GNG2,1.786806158972413
GNG5,7.078741810040708
GNG7,2.069056622730515
GNGT2,0.8283653229551665
GNL2,2.773669160109445
GNL3,3.75992271145209
GNL3L,1.1201646483298502
GNLY,1.5921407777900805
GNPDA2,1.7625939991443866
GNPTG,4.286736141991862
GNS,3.8055030059048196
GOLGA2P7,1.9647855456767607
GOLGA4,3.315895728067768
GOLGA5,2.9114042727545564
GOLGA7,3.4354560278817954
GOLGA7B,1.0736117591012286
GOLGA8A,2.3778013590590534
GOLGA8B,2.5718891082655126
GOLIM4,2.721989398308438
GOLM1,2.835728406699755
GOLT1B,3.0553235095172666
GOPC,2.109655712646313
GORAB,1.7212616370483125
GORASP1,3.2635735613110537
GORASP2,4.216151773430504
GOT1,6.072793385950419
GOT2,6.334768350507477
GPAA1,4.327890651007028
GPAM,1.2861281213070261
GPANK1,1.6835822809424814
GPATCH4,1.5043446133430785
GPATCH8,2.662341345334666
GPBAR1,1.0634576102710904
GPBP1,3.5890374172803665
GPC1,6.280058630122491
GPC3,2.6449211981757075
GPC4,3.6024867972122507
GPC6,0.6887260263397194
GPCPD1,2.4931573260812545
GPD1,4.852190165927869
GPD1L,4.903410995494781
GPD2,1.933653956760098
GPIHBP1,2.0425599587002963
GPM6B,1.823546562217988
GPN1,3.371251713467376
GPN2,2.370613369827316
GPN3,3.2438936444701754
GPNMB,4.311665252284299
GPR107,2.535673332639665
GPR108,2.380547507080814
GPR137,2.359492031503908
GPR137B,1.5213539510595007
GPR146,2.2118427282433943
GPR153,2.556406227892757
GPR155,0.9720438792287805
GPR157,0.5128275678953415
GPR162,1.0975458053819553
GPR171,0.4248442919727999
GPR183,1.5261538342711356
GPR34,1.5823487452857454
GPR4,1.7638808303188762
GPR65,0.720520090332027
GPR68,0.9275565906520924
GPRASP2,0.0
GPRC5B,3.8406271445817226
GPRC5C,4.317872887389501
GPS2,4.484152192855616
GPSM1,1.543003805188031
GPSM2,1.2790317857086997
GPSM3,2.853237438380521
GPT,3.776254207460654
GPT2,4.6314909863470595
GPX1,6.533174697075662
GPX3,7.5017712307430715
GPX4,4.821730152545356
GPX7,3.735974660405929
GPX8,2.1571749958153696
GRAMD1A,3.257441615648037
GRAMD4,2.2541232613124262
GRAP,1.2752255624592572
GRASP,1.709129826115538
GRB10,3.333983372287298
GRB2,4.833022354452177
GREM1,1.0107252243676816
GREM2,1.2354904277541658
GRIK2,0.5657745772865638
GRINA,5.549538000050769
GRIP2,3.033307416831065
GRIPAP1,2.203794890316288
GRK5,2.9104854814284566
GRK6,1.9771546019787378
GRN,5.964906973945383
GRSF1,1.62546761354495
GRTP1,1.8377730847509668
GRTP1_AS1,1.022225322642319
GRWD1,3.6619265317143603
GS1_124K5.11,1.947515263128664
GSC,0.8982196758876296
GSDMA,0.30116902950351254
GSDMB,1.6710673437842969
GSDMC,0.8002081364615893
GSDMD,3.519136912693699
GSE1,3.109322272006246
GSK3A,4.424136170382358
GSK3B,1.4707661046454
GSKIP,1.920772936488927
GSN,6.911424390893419
GSPT1,3.1877371493847493
GSR,2.2542516208435135
GSS,3.140496444365634
GSTA4,3.2874592715576316
GSTK1,5.539346756812109
GSTM1,2.5410817934560437
GSTM2,5.153094026704399
GSTM2P1,1.74577345467508
GSTM3,1.9739082366882081
GSTM4,4.068990445856501
GSTM5,1.7167527815324897
GSTO1,4.989108655744561
GSTP1,5.999806411462206
GSTT1,2.8637616604753355
GSTZ1,2.831252452671821
GTF2A1,1.4338801207521306
GTF2B,2.9374513266595472
GTF2E2,2.068978887925827
GTF2F1,3.547307338663431
GTF2F2,3.5274693500410437
GTF2H1,1.8312570497328964
GTF2H4,1.6081985741036917
GTF2IRD1,2.0663443950289135
GTF2IRD2,3.3917666509907023
GTF3C1,3.1893085852668084
GTF3C5,4.000213210176757
GTPBP1,3.025156418367814
GTPBP2,3.1340921951809424
GTPBP3,2.4138586816431964
GTPBP4,3.448483657164964
GTPBP8,2.8680278965076256
GUCY1A3,1.4760397654570072
GUCY1B3,1.5858337511673843
GUK1,5.564868042183128
GULP1,1.3810745417352386
GUSB,3.067939173753149
GUSBP11,2.292534472175328
GUSBP4,1.6027773799813856
GXYLT2,0.8564404845350329
GYG1,6.930330771313802
GYG2,0.7236835614513047
GYPC,5.004628188679917
GYS1,5.972005162286701
GZMA,1.5013345609009066
GZMB,1.645705259098206
GZMH,0.7373776827478924
GZMK,0.9086878610111397
GZMM,0.39079934534940075
H19,8.187424242458631
H1F0,7.300969493951265
H1FX,6.3447756384276905
H1FX_AS1,1.0036099679526922
H2AFJ,3.3565084260935936
H2AFV,4.4000685262019665
H2AFX,3.7165511930525814
H2AFY,5.313702699912061
H2AFY2,2.073997956460171
H3F3B,6.809218144013737
H3F3C,4.759660549491896
H6PD,2.7847878392233523
HAAO,1.2865755540875947
HABP2,0.23168140086388683
HABP4,2.8834993167451746
HACD1,4.132610391232169
HACD3,2.6942596088400435
HADH,5.892332080584335
HADHA,5.774285589086536
HADHB,6.0903059904557555
HAGH,4.419715161272006
HAPLN3,2.476704848355173
HARS,3.2779198613387592
HARS2,2.717337527687925
HAT1,3.416139759797154
HAUS1,1.5036258094037358
HAUS3,1.9577344827386531
HAUS4,2.1643293941830293
HAUS7,1.7440784406707892
HAVCR2,1.8920768742798992
HAX1,5.358361755635901
HBA1,7.342186290526629
HBA2,7.42770149794217
HBB,8.049778439177375
HBD,0.019265955211486056
HBEGF,4.340528242826593
HBG1,0.451171650939793
HBG2,0.4996709183929447
HBP1,4.228843205336857
HBS1L,2.0548743703052392
HCCS,2.5000932039304073
HCFC1R1,7.091074586759404
HCG25,0.36898249771317815
HCG26,2.4263567005321622
HCG27,0.9709188845556246
HCG4,1.4685338681473648
HCG4B,2.5628608487042186
HCK,1.9897769295435197
HCLS1,2.741975213418271
HCN1,0.39090318145186137
HCP5,3.7610532285087785
HDAC1,2.6001243689527667
HDAC10,3.0821800175300895
HDAC11,2.729330294223052
HDAC5,2.412776097337728
HDAC7,3.284200149798393
HDAC8,1.8722924413034654
HDAC9,1.3296152548975206
HDDC3,3.0629399160945407
HDGFRP2,4.159601369653201
HDGFRP3,2.2830241497703114
HDHD1,3.60728389967323
HDHD2,3.3301034961516933
HDHD3,2.4261245896880017
HDLBP,3.844342090000336
HEATR3,1.1831334057155478
HEBP2,5.413739532580232
HECTD1,3.589958758347962
HECTD2,1.7083995457395469
HECTD2_AS1,0.7033053342597705
HEG1,2.3746816461298192
HEIH,3.778450965535394
HELQ,1.5293373566219541
HELZ2,1.6943443798882647
HENMT1,1.470355952807553
HERC2P2,2.708668144244094
HERC2P9,3.3334081969890765
HERC3,1.754716327205098
HERC5,2.3211142249140013
HERC6,3.041702475568137
HERPUD1,5.328069511066386
HES1,4.121753743781151
HES4,4.107798144531458
HES6,3.5826607322390442
HESX1,0.8225008178366735
HEXA,3.2685473112751144
HEXB,2.2254151128279913
HEXDC,2.8783454149803847
HEXIM2,2.7365072692065784
HEY1,3.0969093049522183
HEYL,2.360645968216098
HFE2,5.967210952854598
HGS,4.007459999631222
HGSNAT,3.361569347169743
HHATL,6.22370019885365
HHEX,2.0817180900529477
HHLA3,1.393634338792314
HIAT1,3.002106848123151
HIATL1,3.3267640271477346
HIBADH,4.692413040780207
HIBCH,2.413139118372948
HIC1,2.2936933317874972
HID1,1.019323623868045
HIF1A,2.5373498753441597
HIF1A_AS2,1.0368112531890354
HIF3A,1.818360282206646
HIGD1A,0.565474541423526
HIGD1B,1.1980147407017834
HILPDA,1.4859803033443981
HILS1,1.2785788071807238
HINT2,4.4075258557460835
HINT3,4.703400700967305
HIP1R,1.4444385848639592
HIPK1,2.245034720578455
HIPK2,0.9162879174386493
HIPK3,3.8253371669045113
HIRA,2.3232534292876
HIRIP3,2.5869904873838134
HIST1H1C,6.857024476442726
HIST1H1E,0.18719541841937962
HIST1H2AC,4.044828060445114
HIST1H2AE,0.7158983534495621
HIST1H2AK,0.6393616656312665
HIST1H2AM,0.5329681740875493
HIST1H2BC,2.4302955936467696
HIST1H2BD,4.1274332603398936
HIST1H2BE,1.1836167042838848
HIST1H2BG,0.47258738747210693
HIST1H2BJ,1.3407178830339628
HIST1H2BK,3.79947750264796
HIST1H2BN,0.7686116518538513
HIST1H2BO,0.33007783010536484
HIST1H3E,0.8510210206227607
HIST1H3H,0.43696928334386304
HIST1H4H,2.5798883590707473
HIST1H4J,1.0888528684626382
HIST1H4K,0.7656042995207879
HIST2H2AA3,5.10584217402741
HIST2H2AA4,2.150261016210282
HIST2H2AB,1.2078939332093557
HIST2H2AC,3.0704432319708093
HIST2H2BA,0.971524415763146
HIST2H2BC,1.134925375148166
HIST2H2BE,5.25638756926385
HIST2H2BF,2.2871163975551068
HIST2H4A,2.098619598918248
HIST3H2A,2.6650424735412575
HIST3H2BB,0.8006285339002663
HK1,4.522233747940347
HK2,3.3454347050084774
HK3,0.7281746715353183
HKR1,3.468556936500241
HLA_A,9.252292691878353
HLA_B,9.588245360308647
HLA_C,8.680985572793992
HLA_DMA,4.336642932914696
HLA_DMB,3.3110007280902907
HLA_DOA,1.6810595624496187
HLA_DOB,1.0936098656144067
HLA_DPA1,4.862181047838371
HLA_DPB1,3.7159195120102826
HLA_DQA1,3.2330095690915694
HLA_DQA2,2.356537543603116
HLA_DQB1,2.59043834191725
HLA_DQB2,1.302690855199277
HLA_DRA,6.628589905280358
HLA_DRB1,5.997473162298701
HLA_DRB5,5.195502794948658
HLA_DRB6,4.614107347522931
HLA_E,7.5700859714845015
HLA_F,5.340413747474506
HLA_F_AS1,1.0061645458532542
HLA_G,2.759151149841694
HLA_H,6.464566714844185
HLA_J,3.3702503040923517
HLA_L,1.0162927406277529
HLF,1.5481047186221373
HLTF,1.2912441728315744
HLX,2.7299485831567525
HM13,4.3588285951279175
HM13_AS1,0.9791770274140466
HMBS,2.199598248105144
HMCES,3.536033960753486
HMCN2,1.4967519160728502
HMG20A,3.035500484006386
HMG20B,4.3779351155882935
HMGA1,5.224009155857014
HMGB2,2.7228896026817417
HMGB3,1.3795012655120478
HMGCL,3.853604846942033
HMGCS1,1.0907977806618117
HMGCS2,0.5330967990759158
HMGN1,4.728143479809466
HMGN2,4.678865347976788
HMGN4,4.629784166790788
HMGN5,1.3308104892061394
HMGXB3,2.349968056236017
HMHA1,1.805395764573135
HMOX1,4.004727545688526
HMOX2,3.039685780938913
HN1,5.482839368440763
HNMT,2.631282560273523
HNRNPA1,1.5227003985792356
HNRNPA1L2,1.8582468559439336
HNRNPA1P33,1.944638492775944
HNRNPA2B1,4.917630642462108
HNRNPAB,5.2833839839358285
HNRNPC,3.5561818749349543
HNRNPCL2,0.4253494456509763
HNRNPD,2.721493680992434
HNRNPDL,3.0319795540199057
HNRNPF,1.1482262673554664
HNRNPH1,4.244651570960121
HNRNPH3,3.5395423338361542
HNRNPK,6.001101130935495
HNRNPL,4.634435120739753
HNRNPLL,2.0130453606674337
HNRNPM,5.604583210519085
HNRNPR,1.0607279824864995
HNRNPU,3.7050134678494144
HNRNPUL1,4.9483791146656335
HNRNPUL2_BSCL2,2.212651474272188
HNRNPU_AS1,4.14759599095447
HOGA1,1.849179857970571
HOMER1,1.5836730273209119
HOMER2,5.112645462080253
HOMER3,4.197616430057625
HOOK2,2.4412961891687193
HOPX,2.9326425649606565
HOTAIR,0.11827054460807992
HOTAIRM1,2.381573534964961
HOTS,7.85234683899352
HOXA10,4.352441978489134
HOXA10_HOXA9,3.1243857878242056
HOXA11,1.158405153785109
HOXA11_AS,1.264712695696877
HOXA3,2.0353315767213944
HOXA4,2.933997983261879
HOXA5,2.6640668022098364
HOXA7,3.036519120990215
HOXA9,0.5417637065811889
HOXA_AS3,2.0277138340380216
HOXB2,3.6288816283322363
HOXB3,2.433371404180492
HOXB4,1.5722649028661033
HOXB5,0.6303392924139032
HOXB6,1.4132144553769956
HOXB7,1.9171087707744683
HOXB_AS1,0.7836673505501967
HOXC10,2.2661970950634727
HOXC11,0.3066567414585028
HOXC4,1.9992366310084166
HOXC5,1.0588441695968216
HOXC6,2.923132576712618
HOXC8,2.400272948075499
HOXC9,2.4332921040488134
HOXC_AS1,0.9502792522837084
HOXC_AS2,0.421223628754257
HOXC_AS3,0.09898740069075845
HOXD3,1.236908859352813
HOXD4,1.8018482130293696
HOXD8,2.7933177108302663
HOXD9,1.9605202258514411
HOXD_AS2,1.1084161762056277
HP,1.400551081474557
HPCAL1,4.133758041203272
HPCAL4,1.6166420856990606
HPGD,0.6338198117466619
HPGDS,0.8354925946685511
HPN,1.3581491969791433
HPR,0.5500364002583774
HPRT1,3.5612116118397976
HPS1,2.262050583766476
HPS3,1.2902952449389382
HPS4,1.6945178036251756
HPS5,1.4874005753658623
HRAS,4.713195360222423
HRASLS,3.8082906836003882
HRASLS2,0.6928320245718672
HRASLS5,0.504345237103059
HRC,7.1652711921168795
HRCT1,1.8357169307968695
HRH1,0.9740043864240717
HRSP12,3.5025376722950754
HS1BP3,2.061820708770864
HS3ST2,0.7273499876583821
HS3ST5,1.2285333628871502
HS6ST2,1.3830675411217899
HSBP1L1,3.4026136394145605
HSCB,2.2519491238926133
HSD11B1,0.9556227154097219
HSD11B2,1.187211235492222
HSD17B1,2.414579036893256
HSD17B10,4.618446519501823
HSD17B11,2.5099776510800265
HSD17B12,3.936338565372817
HSD17B14,0.8313168246438924
HSD17B4,2.9830136623881716
HSD17B7,1.4166947328112345
HSD17B8,1.7522711320219282
HSD3B7,2.662593967135079
HSD52,1.6580986645300948
HSDL1,3.0799986371631216
HSDL2,3.2588133723740484
HSF1,5.606645052627778
HSF2,3.84725776807913
HSF4,2.674737604197611
HSH2D,1.5490308179117291
HSP90AA1,5.648708254791388
HSP90AB1,8.60399603133995
HSP90AB4P,0.766095335848906
HSP90B1,5.567789591743195
HSP90B2P,1.8602050254630293
